bioguide_id,chamber,job_type,congress_number,congress_start_date,congress_end_date,region_type,region_code,party_name,job_start_date,job_end_date,party_start_date,party_end_date
W000107,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Republican,,,,
W000121,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,VA,Republican,,,,
W000154,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,VA,Republican,1979-01-02,,,
W000194,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OK,Democrat,,,,
W000215,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
W000227,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OR,Democrat,,,,
W000253,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CT,Republican,,,,
W000258,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
W000317,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Republican,,,,
W000390,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
W000406,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,VA,Republican,,,,
W000419,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NC,Democrat,,,,
W000428,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MS,Democrat,,,,
W000448,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Republican,,,,
W000502,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NJ,Democrat,,,,
W000570,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
W000571,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
W000610,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Republican,,,,
W000636,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,KS,Republican,,,,
W000647,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CO,Democrat,,,,
W000680,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
W000686,Delegate,CongressMemberJob,95,1977-01-03,1979-01-03,TerritoryRegion,GU,Democrat,,,,
W000763,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
W000780,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Republican,,,,
W000781,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Republican,,,,
Y000013,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Democrat,,,,
Y000014,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,PA,Democrat,,,,
Y000028,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,GA,Democrat,,1977-01-29,,
Y000031,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,FL,Republican,,,,
Y000033,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,DistrictRegion,AK,Republican,,,,
Y000043,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
Y000047,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,ND,Republican,,,,
Y000051,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MO,Democrat,,,,
Z000001,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WI,Democrat,,,,
Z000002,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
Z000013,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NE,Democrat,,,,
A000009,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,DistrictRegion,SD,Republican,,,,
A000017,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,SD,Democrat,,1979-01-03,,
A000031,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WA,Democrat,1977-01-04,1977-01-22,,
A000052,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
A000069,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,HI,Democrat,,,,
A000103,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AR,Democrat,,,,
A000118,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TN,Democrat,,,,
A000127,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AL,Democrat,,1978-06-01,,
A000170,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
A000177,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,PA,Democrat,,,,
A000189,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
A000195,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Republican,,,,
A000202,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MN,Democrat,,1978-12-29,,
A000207,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NC,Democrat,,,,
A000208,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,DistrictRegion,ND,Republican,,,,
A000212,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Democrat,,,,
A000214,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Democrat,,,,
A000215,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Republican,,,,
A000219,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CO,Republican,,,,
A000221,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Republican,,,,
A000222,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Democrat,,,,
A000224,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WI,Democrat,,,,
A000337,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OR,Democrat,,,,
B000024,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Republican,,,,
B000025,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,1977-12-31,,
B000029,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,FL,Republican,,,,
B000063,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TN,Republican,,,,
B000083,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WI,Democrat,,,,
B000153,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,GA,Democrat,,,,
B000200,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OK,Republican,,1979-01-03,,
B000243,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,DistrictRegion,MT,Democrat,,1978-12-14,,
B000243,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MT,Democrat,1978-12-15,,,
B000244,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MD,Republican,,,,
B000254,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IN,Democrat,,,,
B000279,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,RI,Democrat,,,,
B000280,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TN,Republican,,,,
B000298,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IA,Democrat,,,,
B000318,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
B000351,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OK,Republican,,,,
B000363,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IN,Democrat,,,,
B000371,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,FL,Democrat,,,,
B000401,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
B000408,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MN,Democrat,,1977-01-22,,
B000431,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AL,Democrat,,,,
B000432,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
B000444,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,DE,Democrat,,,,
B000472,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
B000538,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Democrat,,,,
B000567,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IA,Democrat,,,,
B000592,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,LA,Democrat,,,,
B000600,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MA,Democrat,,,,
B000605,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MO,Democrat,,,,
B000619,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Democrat,,,,
B000620,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WA,Democrat,,,,
B000647,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MN,Republican,1978-12-30,,,
B000682,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MS,Democrat,,,,
B000736,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IN,Democrat,,,,
B000780,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,LA,Democrat,,,,
B000788,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,KY,Democrat,,,,
B000839,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,GA,Democrat,,,,
B000862,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Democrat,,,,
B000871,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MA,Republican,,1979-01-03,,
B000880,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
B000890,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Republican,,,,
B000910,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Republican,,,,
B000917,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Republican,,,,
B000918,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
B000966,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NC,Republican,,,,
B001008,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AL,Republican,,,,
B001057,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AR,Democrat,,,,
B001077,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,ND,Democrat,,,,
B001080,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Republican,,,,
B001091,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,FL,Republican,,,,
B001092,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MA,Democrat,,,,
B001102,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
B001111,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,1978-12-31,,
B001113,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MO,Democrat,,,,
B001153,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
B001156,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
B001182,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,VA,Republican,,,,
B001209,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,VA,Independent,,,,
B001210,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WV,Democrat,,,,
B001221,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MD,Democrat,,,,
C000120,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NV,Democrat,,,,
C000137,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Republican,,,,
C000164,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Democrat,,,,
C000178,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Democrat,,,,
C000201,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,KY,Republican,,,,
C000220,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NJ,Republican,,1979-01-03,,
C000261,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NE,Democrat,,,,
C000263,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Republican,,1978-12-31,,
C000269,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,RI,Republican,,,,
C000321,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,FL,Democrat,,,,
C000356,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,FL,Democrat,,,,
C000371,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
C000388,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,ID,Democrat,,,,
C000448,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IA,Democrat,,1979-01-03,,
C000475,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Republican,,,,
C000476,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Republican,,1978-12-31,,
C000488,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MO,Democrat,,,,
C000512,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NH,Republican,,,,
C000567,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MS,Republican,,1978-12-26,,
C000567,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MS,Republican,1978-12-27,,,
C000598,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,ME,Republican,,,,
C000618,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MO,Republican,,,,
C000634,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Democrat,,,,
C000638,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Republican,,,,
C000666,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Republican,,,,
C000709,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MA,Republican,,,,
C000714,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Democrat,,,,
C000773,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Republican,,,,
C000780,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
C000782,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WI,Democrat,,,,
C000787,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IN,Democrat,,,,
C000788,Resident Commissioner,CongressMemberJob,95,1977-01-03,1979-01-03,TerritoryRegion,PR,New Progressive,,,,
C000799,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CT,Democrat,,,,
C000807,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,PA,Republican,,,,
C000873,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Republican,,,,
C000877,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
C000979,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IA,Democrat,,,,
C000992,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WA,Republican,,,,
C001006,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NE,Republican,,1979-01-03,,
D000017,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NH,Democrat,,,,
D000030,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MO,Republican,,,,
D000037,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,VA,Republican,,,,
D000038,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,VA,Democrat,,,,
D000043,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
D000125,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,SC,Democrat,,,,
D000185,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AZ,Democrat,1977-01-03,,,
D000203,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
D000209,Delegate,CongressMemberJob,95,1977-01-03,1979-01-03,TerritoryRegion,VI,Democrat,,,,
D000211,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,1978-12-31,,
D000222,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
D000255,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,PA,Democrat,,,,
D000267,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,SC,Democrat,,,,
D000269,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Republican,,,,
D000279,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OH,Republican,,,,
D000326,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AL,Republican,,,,
D000327,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,WA,Democrat,,,,
D000344,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Democrat,,,,
D000355,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MI,Democrat,,,,
D000388,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CT,Democrat,,,,
D000401,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,KS,Republican,,,,
D000407,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NM,Republican,,,,
D000435,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Republican,,,,
D000471,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NY,Democrat,,,,
D000499,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MA,Democrat,,,,
D000534,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TN,Republican,,,,
D000537,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OR,Democrat,,,,
D000566,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MN,Republican,1978-11-08,,,
D000574,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,NH,Democrat,,,,
E000004,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MO,Democrat,,,,
E000013,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MA,Democrat,,,,
E000018,Senator,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,MS,Democrat,,1978-12-27,,
E000035,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,TX,Democrat,,,,
E000043,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,PA,Democrat,,,,
E000064,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CA,Democrat,,,,
E000077,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OK,Republican,,,,
E000084,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,AL,Republican,,,,
E000096,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,PA,Democrat,,,,
E000175,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,ME,Republican,,,,
E000184,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,OK,Democrat,,,,
E000204,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Republican,,,,
E000208,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,PA,Democrat,,,,
E000233,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,GA,Democrat,,,,
E000239,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IN,Democrat,,,,
E000240,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,CO,Democrat,,,,
E000258,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,DistrictRegion,DE,Republican,,,,
F000040,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,IL,Democrat,,,,
F000041,Representative,CongressMemberJob,95,1977-01-03,1979-01-03,StateRegion,FL,Democrat,,,,
