bioguide_id,chamber,congress_number,region_type,region_code,party,start_date,end_date
F000457,Senator,115,State,MN,Democrat,2017-01-03,2018-01-02
F000459,Representative,115,State,TN,Republican,2017-01-03,2019-01-02
F000460,Representative,115,State,TX,Republican,2017-01-03,2018-04-06
F000461,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
F000462,Representative,115,State,FL,Democrat,2017-01-03,2019-01-02
F000463,Senator,115,State,NE,Republican,2017-01-03,2019-01-02
F000464,Representative,115,State,NY,Republican,2017-01-03,2019-01-02
F000465,Representative,115,State,GA,Republican,2017-01-03,2019-01-02
F000466,Representative,115,State,PA,Republican,2017-01-03,2019-01-02
G000289,Representative,115,State,VA,Republican,2017-01-03,2019-01-02
G000359,Senator,115,State,SC,Republican,2017-01-03,2019-01-02
G000377,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
G000386,Senator,115,State,IA,Republican,2017-01-03,2019-01-02
G000410,Representative,115,State,TX,Democrat,2017-01-03,2019-01-02
G000535,Representative,115,State,IL,Democrat,2017-01-03,2019-01-02
G000546,Representative,115,State,MO,Republican,2017-01-03,2019-01-02
G000551,Representative,115,State,AZ,Democrat,2017-01-03,2019-01-02
G000552,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
G000553,Representative,115,State,TX,Democrat,2017-01-03,2019-01-02
G000555,Senator,115,State,NY,Democrat,2017-01-03,2019-01-02
G000558,Representative,115,State,KY,Republican,2017-01-03,2019-01-02
G000559,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
G000560,Representative,115,State,GA,Republican,2017-01-03,2019-01-02
G000562,Senator,115,State,CO,Republican,2017-01-03,2019-01-02
G000563,Representative,115,State,OH,Republican,2017-01-03,2019-01-02
G000565,Representative,115,State,AZ,Republican,2017-01-03,2019-01-02
G000566,Representative,115,State,SC,Republican,2017-01-03,2019-01-02
G000568,Representative,115,State,VA,Republican,2017-01-03,2019-01-02
G000571,Representative,115,State,HI,Democrat,2017-01-03,2019-01-02
G000574,Representative,115,State,AZ,Democrat,2017-01-03,2019-01-02
G000576,Representative,115,State,WI,Republican,2017-01-03,2019-01-02
G000577,Representative,115,State,LA,Republican,2017-01-03,2019-01-02
G000578,Representative,115,State,FL,Republican,2017-01-03,2019-01-02
G000579,Representative,115,State,WI,Republican,2017-01-03,2019-01-02
G000580,Representative,115,State,VA,Republican,2017-01-03,2019-01-02
G000581,Representative,115,State,TX,Democrat,2017-01-03,2019-01-02
G000582,Resident Commissioner,115,Territory,PR,New Progressive,2017-01-03,2019-01-02
G000583,Representative,115,State,NJ,Democrat,2017-01-03,2019-01-02
G000584,Representative,115,State,MT,Republican,2017-05-25,2019-01-02
G000585,Representative,115,State,CA,Democrat,2017-06-06,2019-01-02
H000324,Representative,115,State,FL,Democrat,2017-01-03,2019-01-02
H000338,Senator,115,State,UT,Republican,2017-01-03,2019-01-02
H000874,Representative,115,State,MD,Democrat,2017-01-03,2019-01-02
H001036,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
H001038,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
H001041,Senator,115,State,NV,Republican,2017-01-03,2019-01-02
H001042,Senator,115,State,HI,Democrat,2017-01-03,2019-01-02
H001045,Representative,115,State,MS,Republican,2017-01-03,2019-01-02
H001046,Senator,115,State,NM,Democrat,2017-01-03,2019-01-02
H001047,Representative,115,State,CT,Democrat,2017-01-03,2019-01-02
H001048,Representative,115,State,CA,Republican,2017-01-03,2019-01-02
H001050,Representative,115,State,HI,Democrat,2017-01-03,2019-01-02
H001052,Representative,115,State,MD,Republican,2017-01-03,2019-01-02
H001053,Representative,115,State,MO,Republican,2017-01-03,2019-01-02
H001056,Representative,115,State,WA,Republican,2017-01-03,2019-01-02
H001058,Representative,115,State,MI,Republican,2017-01-03,2019-01-02
H001059,Representative,115,State,IL,Republican,2017-01-03,2019-01-02
H001061,Senator,115,State,ND,Republican,2017-01-03,2019-01-02
H001064,Representative,115,State,WA,Democrat,2017-01-03,2019-01-02
H001065,Representative,115,State,NC,Republican,2017-01-03,2019-01-02
H001067,Representative,115,State,NC,Republican,2017-01-03,2019-01-02
H001068,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
H001069,Senator,115,State,ND,Democrat,2017-01-03,2019-01-02
H001071,Representative,115,State,GA,Republican,2017-01-03,2019-01-02
H001072,Representative,115,State,AR,Republican,2017-01-03,2019-01-02
H001073,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
H001074,Representative,115,State,IN,Republican,2017-01-03,2019-01-02
H001075,Senator,115,State,CA,Democrat,2017-01-03,2019-01-02
H001076,Senator,115,State,NH,Democrat,2017-01-03,2019-01-02
H001077,Representative,115,State,LA,Republican,2017-01-03,2019-01-02
H001078,Representative,115,State,GA,Republican,2017-06-20,2019-01-02
H001079,Senator,115,State,MS,Republican,2018-04-02,2019-01-02
H001082,Representative,115,State,OK,Republican,2018-11-13,2019-01-02
I000024,Senator,115,State,OK,Republican,2017-01-03,2019-01-02
I000055,Senator,115,State,GA,Republican,2017-01-03,2019-01-02
I000056,Representative,115,State,CA,Republican,2017-01-03,2019-01-02
J000032,Representative,115,State,TX,Democrat,2017-01-03,2019-01-02
J000126,Representative,115,State,TX,Democrat,2017-01-03,2019-01-02
J000174,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
J000255,Representative,115,State,NC,Republican,2017-01-03,2019-01-02
J000288,Representative,115,State,GA,Democrat,2017-01-03,2019-01-02
J000289,Representative,115,State,OH,Republican,2017-01-03,2019-01-02
J000290,Representative,115,State,KS,Republican,2017-01-03,2019-01-02
J000292,Representative,115,State,OH,Republican,2017-01-03,2019-01-02
J000293,Senator,115,State,WI,Republican,2017-01-03,2019-01-02
J000294,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
J000295,Representative,115,State,OH,Republican,2017-01-03,2019-01-02
J000297,Representative,115,State,WV,Republican,2017-01-03,2018-09-30
J000298,Representative,115,State,WA,Democrat,2017-01-03,2019-01-02
J000299,Representative,115,State,LA,Republican,2017-01-03,2019-01-02
J000300,Senator,115,State,AL,Democrat,2018-01-03,2019-01-02
J000303,Representative,115,State,MI,Democrat,2018-11-06,2019-01-02
K000009,Representative,115,State,OH,Democrat,2017-01-03,2019-01-02
K000188,Representative,115,State,WI,Democrat,2017-01-03,2019-01-02
K000210,Representative,115,State,NY,Republican,2017-01-03,2019-01-02
K000352,Senator,115,State,AZ,Republican,2018-09-04,2018-12-31
K000362,Representative,115,State,IA,Republican,2017-01-03,2019-01-02
K000367,Senator,115,State,MN,Democrat,2017-01-03,2019-01-02
K000375,Representative,115,State,MA,Democrat,2017-01-03,2019-01-02
K000376,Representative,115,State,PA,Republican,2017-01-03,2019-01-02
K000378,Representative,115,State,IL,Republican,2017-01-03,2019-01-02
K000379,Representative,115,State,MA,Democrat,2017-01-03,2019-01-02
K000380,Representative,115,State,MI,Democrat,2017-01-03,2019-01-02
K000381,Representative,115,State,WA,Democrat,2017-01-03,2019-01-02
K000382,Representative,115,State,NH,Democrat,2017-01-03,2019-01-02
K000383,Senator,115,State,ME,Independent,2017-01-03,2019-01-02
K000384,Senator,115,State,VA,Democrat,2017-01-03,2019-01-02
K000385,Representative,115,State,IL,Democrat,2017-01-03,2019-01-02
K000386,Representative,115,State,NY,Republican,2017-01-03,2019-01-02
K000387,Representative,115,State,CA,Republican,2017-01-03,2019-01-02
K000388,Representative,115,State,MS,Republican,2017-01-03,2019-01-02
K000389,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
K000390,Representative,115,State,NV,Democrat,2017-01-03,2019-01-02
K000391,Representative,115,State,IL,Democrat,2017-01-03,2019-01-02
K000392,Representative,115,State,TN,Republican,2017-01-03,2019-01-02
K000393,Senator,115,State,LA,Republican,2017-01-03,2019-01-02
L000174,Senator,115,State,VT,Democrat,2017-01-03,2019-01-02
L000263,Representative,115,State,MI,Democrat,2017-01-03,2019-01-02
L000287,Representative,115,State,GA,Democrat,2017-01-03,2019-01-02
L000397,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
L000480,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
L000491,Representative,115,State,OK,Republican,2017-01-03,2019-01-02
L000551,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
L000554,Representative,115,State,NJ,Republican,2017-01-03,2019-01-02
L000557,Representative,115,State,CT,Democrat,2017-01-03,2019-01-02
L000559,Representative,115,State,RI,Democrat,2017-01-03,2019-01-02
L000560,Representative,115,State,WA,Democrat,2017-01-03,2019-01-02
L000562,Representative,115,State,MA,Democrat,2017-01-03,2019-01-02
L000563,Representative,115,State,IL,Democrat,2017-01-03,2019-01-02
L000564,Representative,115,State,CO,Republican,2017-01-03,2019-01-02
L000565,Representative,115,State,IA,Democrat,2017-01-03,2019-01-02
L000566,Representative,115,State,OH,Republican,2017-01-03,2019-01-02
L000567,Representative,115,State,NJ,Republican,2017-01-03,2019-01-02
L000569,Representative,115,State,MO,Republican,2017-01-03,2019-01-02
L000570,Representative,115,State,NM,Democrat,2017-01-03,2019-01-02
L000573,Representative,115,State,ID,Republican,2017-01-03,2019-01-02
L000575,Senator,115,State,OK,Republican,2017-01-03,2019-01-02
L000576,Representative,115,State,MO,Republican,2017-01-03,2019-01-02
L000577,Senator,115,State,UT,Republican,2017-01-03,2019-01-02
L000578,Representative,115,State,CA,Republican,2017-01-03,2019-01-02
L000579,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
L000580,Representative,115,State,NM,Democrat,2017-01-03,2018-12-31
L000581,Representative,115,State,MI,Democrat,2017-01-03,2019-01-02
L000582,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
L000583,Representative,115,State,GA,Republican,2017-01-03,2019-01-02
L000584,Representative,115,State,UT,Republican,2017-01-03,2019-01-02
L000585,Representative,115,State,IL,Republican,2017-01-03,2019-01-02
L000586,Representative,115,State,FL,Democrat,2017-01-03,2019-01-02
L000587,Representative,115,State,MN,Republican,2017-01-03,2019-01-02
L000588,Representative,115,State,PA,Democrat,2018-03-13,2019-01-02
L000589,Representative,115,State,AZ,Republican,2018-04-24,2019-01-02
M000087,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
M000133,Senator,115,State,MA,Democrat,2017-01-03,2019-01-02
M000303,Senator,115,State,AZ,Republican,2017-01-03,2018-08-25
M000312,Representative,115,State,MA,Democrat,2017-01-03,2019-01-02
M000355,Senator,115,State,KY,Republican,2017-01-03,2019-01-02
M000639,Senator,115,State,NJ,Democrat,2017-01-03,2019-01-02
M000934,Senator,115,State,KS,Republican,2017-01-03,2019-01-02
M001111,Senator,115,State,WA,Democrat,2017-01-03,2019-01-02
M001137,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
M001143,Representative,115,State,MN,Democrat,2017-01-03,2019-01-02
M001151,Representative,115,State,PA,Republican,2017-01-03,2017-10-21
M001153,Senator,115,State,AK,Republican,2017-01-03,2019-01-02
M001156,Representative,115,State,NC,Republican,2017-01-03,2019-01-02
M001157,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
M001158,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
M001159,Representative,115,State,WA,Republican,2017-01-03,2019-01-02
M001160,Representative,115,State,WI,Democrat,2017-01-03,2019-01-02
M001163,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
M001165,Representative,115,State,CA,Republican,2007-01-03,2019-01-02
M001166,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
M001169,Senator,115,State,CT,Democrat,2017-01-03,2019-01-02
M001170,Senator,115,State,MO,Democrat,2017-01-03,2019-01-02
M001176,Senator,115,State,OR,Democrat,2017-01-03,2019-01-02
M001177,Representative,115,State,CA,Republican,2017-01-03,2019-01-02
M001179,Representative,115,State,PA,Republican,2017-01-03,2019-01-02
M001180,Representative,115,State,WV,Republican,2017-01-03,2019-01-02
M001181,Representative,115,State,PA,Republican,2017-01-03,2018-04-27
M001182,Representative,115,State,SC,Republican,2017-01-03,2017-02-16
M001183,Senator,115,State,WV,Democrat,2017-01-03,2019-01-02
M001184,Representative,115,State,KY,Republican,2017-01-03,2019-01-02
M001185,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
M001187,Representative,115,State,NC,Republican,2017-01-03,2019-01-02
M001188,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
M001189,Representative,115,State,IN,Republican,2017-01-03,2019-01-02
M001190,Representative,115,State,OK,Republican,2017-01-03,2019-01-02
M001193,Representative,115,State,NJ,Republican,2017-01-03,2019-01-02
M001194,Representative,115,State,MI,Republican,2017-01-03,2019-01-02
M001195,Representative,115,State,WV,Republican,2017-01-03,2019-01-02
M001196,Representative,115,State,MA,Democrat,2017-01-03,2019-01-02
M001197,Representative,115,State,AZ,Republican,2017-01-03,2019-01-02
M001198,Representative,115,State,KS,Republican,2017-01-03,2019-01-02
M001199,Representative,115,State,FL,Republican,2017-01-03,2019-01-02
M001200,Representative,115,State,VA,Democrat,2017-01-03,2019-01-02
M001201,Representative,115,State,MI,Republican,2017-01-03,2019-01-02
M001202,Representative,115,State,FL,Democrat,2017-01-03,2019-01-02
M001206,Representative,115,State,NY,Democrat,2018-11-06,2019-01-02
N000002,Representative,115,State,NY,Democrat,2017-01-03,2019-01-02
N000015,Representative,115,State,MA,Democrat,2017-01-03,2019-01-02
N000032,Senator,115,State,FL,Democrat,2017-01-03,2019-01-02
N000127,Representative,115,State,MN,Democrat,2017-01-03,2019-01-02
N000147,Delegate,115,State,DC,Democrat,2017-01-03,2019-01-02
N000179,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
N000181,Representative,115,State,CA,Republican,2017-01-03,2019-01-02
N000184,Representative,115,State,SD,Republican,2017-01-03,2019-01-02
N000188,Representative,115,State,NJ,Democrat,2017-01-03,2019-01-02
N000189,Representative,115,State,WA,Republican,2017-01-03,2019-01-02
N000190,Representative,115,State,SC,Republican,2017-06-20,2019-01-02
O000168,Representative,115,State,TX,Republican,2017-01-03,2019-01-02
O000170,Representative,115,State,TX,Democrat,2017-01-03,2019-01-02
O000171,Representative,115,State,AZ,Democrat,2017-01-03,2019-01-02
P000034,Representative,115,State,NJ,Democrat,2017-01-03,2019-01-02
P000096,Representative,115,State,NJ,Democrat,2017-01-03,2019-01-02
P000197,Representative,115,State,CA,Democrat,2017-01-03,2019-01-02
P000258,Representative,115,State,MN,Democrat,2017-01-03,2019-01-02
P000449,Senator,115,State,OH,Republican,2017-01-03,2019-01-02
P000523,Representative,115,State,NC,Democrat,2017-01-03,2019-01-02
